mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
0,1,0,1,0,-2,3.926,-1.618,3.536,-3.046,1,1,1,1,0,1,0,0,2,0,0.597266,0.442994,0.750687,0.498192,0.413331,0.217912,0.234277,0.666138,2.234669,1.407671,0.091532,0.445719,6.644529,0.377547,0,0.773663,0.375583,0.444786,0.272917,-1.126786,0,0,0
0,1,0,1,0,0,1.605,-0.879,0,-2.598,0,0,0,0,0,0,0,0,0,0,0.391415,0.37326,0.396387,0.499254,0.424541,0.465809,0.306871,0.525089,1.932563,1.060426,0.644948,0.273868,0.450315,0.053455,0.022353,0,0.102777,0.171158,0.272123,-1.035417,0,0,1
0,2,0,2,0,-3,2.233,-3.44,0.12,-4.562,1,0,1,1,0,1,0,0,1,0,0.43277,0.342123,0.309558,0.328084,0.287008,0.248824,0.195806,0.326254,1.593763,0.614272,2.524933,0.039184,1.139882,0.209638,0,0,0.114211,1.238696,0.41648,-1.125,0,0,0
1,3,1,3,3,-4,1.556,-5.029,0.886,-4.825,1,0,0,1,0,0,0,0,2,0,0.753757,0.732761,0.646967,0.595685,0.641427,0.473399,0.444846,0.582354,3.019029,1.56309,2.414386,0.098601,1.01474,1.524262,0.193005,0.072825,1.114342,0.299382,1.796642,-1.3375,0,0,1
1,3,0,2,2,-6,1.148,-3.655,0.577,-5.695,1,1,1,2,1,2,1,1,2,1,0.554262,0.43543,0.551366,0.594034,0.234064,0.479756,0.296164,0.51839,2.102292,0.786781,0.751136,1.654048,2.640506,0.711112,1.187455,0.105699,1.396853,0.0047,0.588244,-1.174554,0,0,1
4,1,2,1,6,-2,3.792,-6.073,3.448,-5.18,0,0,0,0,2,0,0,2,0,3,1.65834,1.212977,1.166987,1.280955,0.850843,1.345319,0.671767,1.098879,5.159665,2.866353,0.860489,1.142436,1.453331,0.384674,1.521359,1.945252,0.258248,1.629749,1.720969,-0.848497,0,0,0
0,2,0,2,0,-4,0.585,-4.483,1.458,-0.816,0,0,0,0,0,0,0,1,0,1,0.209969,0.186892,0.266581,0.196949,0.257388,0.103141,0.111145,0.218671,0.922683,0.655951,0,0,0,0,0.555231,0.35021,0.412838,0.09642,0,-0.666667,0,0,0
0,2,0,1,2,-2,1.761,-3.825,5.593,-2.791,0,0,0,0,1,0,0,0,0,1,0.490289,0.345433,0.582636,0.471466,0.256318,0.31356,0.134772,0.492055,2.71331,1.362348,0.223415,0,0.096715,0.069023,2.938035,1.880281,0.090337,0,0.25,-1.311905,0,0,1
2,1,1,0,2,0,3.899,-2.973,1.88,-3.498,0,0,0,0,2,0,0,2,1,3,0.971801,0.919487,0.871367,0.871099,0.727215,0.51299,0.615115,1.149473,4.518558,2.80941,1.48079,0.513132,0.849545,1.056059,0.441013,0.38797,1.862815,0.355394,1.728902,-0.708333,0,0,0
0,1,0,1,0,-2,1.838,-1.369,4.499,-0.032,0,0,0,0,0,1,0,0,1,0,0.135759,0.275177,0.144755,0.1347,0.186918,0.068099,0.067702,0.353064,0.611557,0.743763,0,0.08118,0.196972,0,0.65368,2.364228,0.611885,0.01925,0.291667,-0.614583,0,0,0
3,3,2,1,4,0,8.178,-4.835,3.727,-5.074,0,1,0,2,0,1,0,1,2,2,0.806349,1.608352,0.692625,0.77452,1.648424,0.431467,0.64801,1.495617,3.348348,3.324496,0.752469,2.144747,0.48584,2.12937,0.7621,2.327444,0.293705,1.417797,0.847321,-0.994931,0,0,1
1,1,0,1,0,-2,0.756,-1.386,1.79,-1.637,1,1,1,1,0,1,0,0,1,0,0.150273,0.12467,0.211705,0.16559,0.095036,0.047832,0.058255,0.092004,0.495629,0.363751,0.312541,0.480973,1.042526,0.217353,0.59351,0.773663,0.023595,0.185459,1.242262,-1.012202,0,0,0
1,0,0,0,1,0,2.055,-2.506,1.69,-3.312,1,1,1,1,1,1,1,1,1,2,0.676879,0.56058,0.492499,0.592216,0.410522,0.379601,0.304094,0.439734,2.216855,1.166205,0.411273,0.061206,0.173706,0.980298,2.627769,1.04277,0.174547,0.141354,0.818685,-0.05,0,0,0
0,1,0,1,0,-2,0.683,-2.735,0.769,-1.45,0,0,0,0,1,1,0,0,0,1,0.477751,0.067365,0.33825,0.401847,0.020325,0.940211,0.106944,0.023688,0.976162,0.012155,0,0,0.031812,0,0.665147,1.545469,0.4352,0,0.291667,-0.645833,0,0,0
3,1,1,1,0,-2,1.646,-6.033,2.782,-4.083,0,0,0,0,0,1,0,0,1,1,1.21108,1.135186,0.89153,1.053215,0.627202,0.444982,0.660331,1.094353,4.277537,2.401229,0.834703,0.445514,0.488191,1.427224,0.818951,1.681586,0.360228,0.084138,0.806823,-1.747917,0,0,0
0,0,0,1,0,0,1.152,-5.109,3.27,-3.217,0,0,0,0,0,0,0,0,0,0,1.335598,0.902631,1.091304,1.23892,0.727624,0.626746,0.5291,1.139244,4.864065,2.266502,1.103576,0.347489,2.843203,1.059984,0.199502,1.674038,0.405901,0,0.070969,-1.573268,0,0,0
0,0,0,0,0,0,1.311,-0.933,1.318,-0.941,0,0,0,0,0,0,0,0,0,0,0.184925,0.463211,0.130518,0.165873,0.510967,0.112387,0.245496,0.284941,0.60919,1.045495,0,0,0.068612,0.176763,0.241287,0.442129,0.759351,0,0.058469,0,0,0,0
1,1,0,1,0,0,1.554,-5.372,0.965,-4.907,0,0,0,0,0,0,0,0,0,0,0.698678,0.711526,0.495844,0.714181,0.471219,0.687412,0.296818,0.685087,2.862305,1.960798,1.635207,1.036541,1.095115,1.528397,0.073804,1.896106,0.634657,0,0.31784,-0.797917,0,0,1
0,2,0,2,0,-5,0.872,-5.241,0.141,-1.859,0,0,0,0,0,2,0,0,2,0,0.205457,0.270615,0.29277,0.227096,0.312864,0.109838,0.082751,0.282095,1.002054,0.883483,0,0.653358,0,0.133767,0.701947,2.306702,0.018915,0,0.0625,-1.438442,0,0,0
2,1,0,2,2,-2,1.396,-7.414,1.126,-5.134,0,0,0,0,0,1,0,0,1,1,0.937656,1.020116,0.62075,0.903263,0.715973,0.566081,0.796,0.980618,4.665699,2.492143,1.900181,1.319456,0.596101,0.945584,1.237808,1.538222,0.180153,2.314325,2.392695,-1.210417,0,0,1
0,1,0,1,0,-2,1.334,-2.358,1.883,-5.413,0,0,1,1,0,1,0,0,1,0,0.16386,0.107822,0.135089,0.154946,0.055086,0.074422,0.032396,0.111297,0.817433,0.342455,0.131813,0,0,0.098062,1.725415,0,0.555087,0.592675,0.3125,-0.375,0,0,0
0,1,0,1,0,-6,2.18,-3.177,3.292,-4.481,0,0,0,0,0,0,0,0,0,0,1.472416,0.534388,1.258687,1.021848,0.472745,0.705367,0.365989,0.90434,4.039981,1.700114,1.774282,0.390432,2.559029,0.31008,0,0,0.228423,1.441304,0.16369,-0.379167,0,0,0
0,2,0,0,0,0,4.069,-2.97,3.524,-4.41,0,0,0,0,0,0,0,0,0,1,0.874529,0.972516,0.609106,0.752839,0.751767,0.362577,0.736763,1.355513,3.756334,2.569877,0.834089,0,1.266155,1.442974,0.529642,0.106862,1.750757,1.890558,1.271123,-0.270833,0,0,0
0,0,0,0,0,-2,1.351,-3.242,2.073,-3.564,0,0,0,0,0,0,0,0,0,0,0.787432,0.697002,0.5757,0.585836,0.395763,0.30301,0.267994,0.427581,3.050878,1.225768,1.186381,0.210405,0.490488,0.958775,1.048563,1.340223,0.572542,0,0.462066,-1.000947,0,0,0
2,1,2,3,6,-3,0.79,-7.944,5.178,-3.442,0,0,0,0,1,1,0,0,1,1,0.880619,0.88816,0.740841,0.859872,0.536116,0.534752,0.522009,0.802699,3.418238,1.926054,2.296912,0.061206,1.079592,1.612441,0.242046,0.475012,1.639895,0,1.20625,-1.311386,0,0,1
1,3,1,3,2,-6,0.377,-5.057,0.211,-7.371,1,2,2,2,0,1,0,0,3,0,0.815839,0.324536,1.066217,0.960403,0.215089,0.524062,0.272187,0.406954,3.864875,1.025757,0.750438,0.22227,3.383677,0.217353,0.212135,0.948876,0.228194,0,1.336458,-1.865774,0,0,0
1,1,1,2,3,-8,3.166,-4.416,2.953,-7.269,1,2,1,1,1,1,0,1,1,1,1.821342,0.838835,2.058838,1.456162,0.566638,0.864149,0.487697,1.056566,5.85645,2.622999,1.5224,1.283426,1.719103,0.287259,0.735349,1.167442,2.313391,0,1.36656,-1.28125,0,0,1
0,1,0,1,0,-3,3.74,-2.062,4.077,-5.869,1,0,1,0,0,0,0,0,1,1,1.029077,0.357329,0.651379,0.720869,0.217348,0.369854,0.292713,0.486046,2.922937,1.006277,2.061014,0.649511,0.013342,0,0.344487,0,0.26241,0,0.461905,-1.072917,0,0,0
1,1,1,1,1,-2,0.989,-7.084,2.8,-4.284,1,1,1,1,1,1,2,1,1,1,1.055543,0.788051,0.706664,0.9048,0.514825,0.4814,0.398476,0.826705,3.818518,1.811709,1.11255,0.241025,0.942227,1.563304,0.411465,1.826331,1.326323,0,1.719178,-1.209821,0,0,0
2,2,0,2,0,-3,3.571,-4.845,4.659,-4.74,0,0,1,2,0,2,0,0,3,1,1.175459,0.842595,0.961395,1.005237,0.640277,0.655075,0.630264,1.076627,4.624349,2.207668,0.770537,0.231315,1.722835,0,0.934391,0.285736,0.809567,0.30065,1.9171,-2.135417,0,0,0
0,1,0,1,1,0,1.423,-2.58,1.31,-4.443,0,0,0,1,0,1,0,0,1,0,0.504452,0.391496,0.515442,0.417238,0.268599,0.234598,0.22541,0.577674,1.920799,1.060915,0.569354,1.058844,0.980347,0.341721,0,2.125272,0.528651,0.1693,0,-0.523123,0,0,0
1,2,0,2,1,-2,0.344,-5.185,2.709,-1.366,0,0,0,0,0,1,0,0,2,0,0.497562,0.537911,0.424485,0.546032,0.30407,0.359822,0.455173,0.418008,2.382783,0.836944,0.47383,0,0.547502,0.082902,0.057465,3.01661,0.60132,0,0.157292,-1.761422,0,0,0
0,0,0,0,0,0,3.173,-2.19,2.676,-5.409,0,0,0,0,0,0,0,0,0,0,0.884073,1.151733,0.670887,0.804205,0.782392,0.460944,0.546594,1.08943,3.510273,2.569596,1.26613,0.92049,0.088796,2.038776,0.964286,0.982589,0.305137,1.243027,0.31341,-0.188301,0,0,0
1,2,1,1,2,-2,5.854,-2.796,2.733,-7.037,0,0,0,1,0,0,0,0,1,0,1.558792,1.068465,1.591038,1.639239,0.939439,0.8539,0.779081,1.402907,6.294663,3.220395,1.194503,0.961197,0.95944,1.039624,1.02204,3.009071,1.330601,0.342574,1.448363,-0.680731,0,0,1
1,1,1,1,3,0,4.08,-2.737,4.151,-2.046,0,0,0,0,1,1,0,0,1,1,1.10956,0.731278,1.095732,0.953761,0.521825,0.62581,0.544818,0.777408,4.561509,1.417049,0.695044,0,1.291983,0.515469,2.869577,0,0.716508,0.580596,0.683469,-1.166667,0,0,0
1,2,1,2,0,-4,0.134,-4.332,1.447,-1.602,1,0,0,1,0,2,0,0,2,0,0.356279,0.309103,0.191783,0.361475,0.171084,0.133114,0.167436,0.328346,1.363396,0.822644,0.641747,0,0.08315,0.133767,0,1.375373,0.680913,0,1.340483,-1.759939,0,0,0
1,0,0,0,0,-1,1.483,-4.356,2.554,-15.71,0,0,0,0,0,0,0,0,0,1,0.489757,0.47201,0.487489,0.451309,0.226636,0.600551,0.187362,0.561019,2.397888,0.98177,1.402916,0.362689,1.294774,0.736715,1.207699,2.357049,0.472491,0,0.197917,-0.627564,0,0,1
0,0,0,0,0,0,2.877,-3.978,0.669,-6.481,0,0,0,0,0,0,0,0,0,0,0.855797,0.621482,0.782791,0.726489,0.389768,0.77977,0.370848,0.589612,4.445094,1.305416,0.984199,0.106641,0.95586,0.327153,0,3.102977,0,0.17119,0.590179,-0.2625,0,0,1
0,2,0,2,1,-4,3.298,-3.671,1.019,-7.212,0,0,0,0,0,0,0,0,0,0,1.338526,0.741586,0.968028,0.942645,0.461274,0.948143,0.463074,1.100316,3.765052,1.59787,0.649482,1.786044,1.953643,0.314611,0.924442,0.117649,0.396773,1.789944,0.625,-0.348327,0,0,1
0,1,0,1,0,0,4.003,-7.187,7.034,-3.805,1,0,1,2,0,2,1,0,2,2,1.129204,1.091853,0.970265,1.032431,0.694334,0.644455,0.542217,1.618995,5.086831,3.207578,0.773532,0.331725,0.951099,0.735606,1.880176,1.443502,1.190331,0.749125,0.46994,-1.014741,0,0,1
1,4,0,2,0,-7,1.265,-5.312,1.296,-9.133,2,0,1,3,0,4,2,0,5,0,1.063548,0.754314,0.93058,0.861729,0.511321,0.611139,0.651267,0.756144,4.500958,1.904585,1.116847,0.274843,0.274415,1.927525,0.720738,0.123481,0.454504,2.056549,0.427517,-3.775278,0,0,0
0,1,0,1,0,-2,2.366,-8.073,1.866,-4.713,1,0,1,1,0,2,0,1,2,0,0.63537,0.532365,0.586465,0.703748,0.298528,0.334315,0.37612,0.520212,3.269927,1.37887,0.529166,0.424659,0.464299,0.46636,0.058071,0.282722,1.773063,0.361167,0.452219,-0.926488,0,0,0
4,0,3,0,7,0,4.434,-7.328,3.308,-7.431,0,1,0,0,2,0,1,2,0,2,1.047579,1.133446,1.108568,1.04558,1.120174,1.206208,0.553657,1.275157,3.856485,3.129502,0.506312,0.541315,0.532149,1.832588,1.577096,2.473239,0.489021,1.568181,1.554464,-0.638194,0,0,1
2,1,1,1,3,-3,3.453,-3.761,4.093,-4.918,2,1,1,1,1,2,1,1,3,2,0.784992,0.806582,0.825781,0.898716,0.550282,0.53614,0.394511,0.711759,3.452616,2.159437,0.404306,0.998146,1.260369,2.002165,1.935865,0.774341,1.061555,0.174088,3.195817,-0.427083,0,0,0
3,0,3,0,5,0,5.995,-4.043,4.656,-5.115,0,2,0,0,2,0,1,2,0,3,1.40101,1.34005,0.732265,1.163886,1.041522,0.803235,0.828256,1.823215,4.585317,3.886034,0.812793,0.268535,0.694225,0.892416,1.759022,1.393663,0.618928,0.912872,2.598053,-1.199444,0,0,1
0,2,0,2,0,-5,0,-3.053,0.181,-2.932,1,0,1,2,0,2,0,0,2,0,0.209444,0.066107,0.111815,0.137181,0.056039,0.08131,0.048896,0.080262,0.757093,0.166115,0.668116,0,0.774556,0,0.099135,2.220582,0.229568,0,0,-0.84375,0,0,0
1,1,1,1,1,-2,2.659,-1.7,3.417,-11.988,0,0,0,0,0,0,0,0,0,2,0.924385,1.151202,0.817345,0.749037,1.00135,0.513502,0.639758,1.115121,2.933433,2.610751,0.373414,0.670708,1.50264,0.837995,3.111077,0.240545,0.375304,0.318949,1.574663,-0.338301,0,0,0
2,1,2,1,0,-2,1.406,-3.156,1.202,-8.354,1,0,1,0,0,1,0,0,1,0,0.850854,0.605453,0.609336,0.637578,0.469591,0.281896,0.345718,0.638741,2.75418,1.692351,0.917737,0.151292,0.483419,0.084795,0.640339,0.776019,0.834585,0.045545,2.936428,-0.9125,0,0,0
0,2,0,2,0,-2,1.201,-6.661,1.307,-5.738,0,0,0,0,0,0,1,0,0,0,1.135531,0.94275,1.231795,1.113445,1.043857,0.740068,0.5948,1.126056,5.228767,2.878495,0.892437,0.061206,0.376214,0.084795,0.518191,3.565762,1.306282,0.00966,2.15,-0.646032,0,0,0
0,3,0,3,0,-4,2.972,-5.04,3.413,-4.203,0,1,0,0,0,2,0,0,2,1,1.134815,1.221691,1.160441,1.188774,0.83549,0.638227,0.604991,1.254611,4.251293,3.20083,1.506429,0.80157,0.133963,0.35891,0.572709,0.59518,1.221602,2.143281,0.3375,-2.700801,0,0,1
0,0,0,0,0,0,0.135,-0.328,0.582,-5.327,0,0,0,0,0,0,0,0,0,0,0.083518,0.192835,0.076811,0.092996,0.084835,0.037644,0.091692,0.081888,0.348097,0.136836,0,0.35857,0,0.44296,0.338818,2.538734,0.245888,0,0,-0.375,0,0,0
1,2,1,2,2,-3,2.528,-7.233,4.563,-4.762,0,1,0,1,1,2,1,1,2,1,2.165471,0.863736,1.341035,1.623396,0.557668,1.181474,0.510269,1.381428,5.7838,2.289549,2.270799,1.376279,1.625499,1.04541,0.629336,0.553028,0.635899,0.239828,1.211607,-1.086458,0,0,0
0,1,0,1,0,-2,2.837,-1.267,1.296,-1.147,0,0,0,0,0,1,0,0,1,0,0.451322,0.303233,0.563183,0.460062,0.230413,0.366864,0.238904,0.251386,2.135419,0.617958,0.120013,0,0.088092,0.187806,0,0,0.51142,0.00966,0.375,-0.354167,0,0,1
0,1,0,1,0,-2,1.362,-2.727,0.735,-2.632,1,1,1,1,0,1,0,0,1,0,0.317124,0.370615,0.212039,0.257684,0.310674,0.270505,0.12284,0.213006,1.236899,0.668277,0.453236,0,1.685234,0.243034,0.656165,1.019706,0.595246,0,0,-1.210119,0,0,1
0,4,0,5,0,-8,4.078,-6.429,2.685,-7.951,1,0,0,1,0,0,1,0,1,0,2.530186,0.939517,1.930076,2.407427,0.772163,1.892648,0.614166,1.024771,6.932402,2.631472,1.448107,1.162605,2.41194,0.595598,1.330596,2.123265,2.678138,1.120229,0.335113,-1.791667,0,0,1
0,1,0,1,0,-1,1.258,-1.889,1.416,-0.853,1,0,0,0,0,2,1,0,3,1,0.178381,0.175771,0.397884,0.263554,0.220038,0.107404,0.108485,0.197104,1.122734,0.581241,0.303398,0,1.025094,0.595705,2.291948,0.0958,0,0,0.03125,-0.648397,0,0,0
3,2,2,1,3,-7,4.289,-6.783,2.912,-7.272,0,1,0,0,1,1,1,1,1,2,1.736897,1.115111,1.52008,1.679239,0.97237,1.489037,0.900701,1.346603,5.903419,3.070291,1.311887,1.048331,2.153252,0.063325,0.344825,2.510072,1.232076,2.45751,4.266277,-1.38125,0,0,1
0,0,0,0,0,-2,2.407,-4.271,4.073,-5.18,0,0,0,0,0,0,0,0,0,0,1.401178,0.588155,0.765615,0.99103,0.379134,0.924206,0.355213,0.724914,3.713923,1.208843,0.625324,0.25511,0.855738,2.681488,0.033272,0.834288,1.386789,0.736438,0.229167,-0.458333,0,0,0
0,0,0,0,0,0,0.197,-0.8,0.869,-0.276,0,0,0,1,0,1,0,0,1,0,0.25625,0.19104,0.297902,0.285782,0.111228,0.111535,0.08273,0.180901,1.034517,0.494467,0.273571,0.291568,0,0.09468,0,0.456994,0.181196,0.035886,0.080114,-0.041667,0,0,0
0,1,0,1,0,-2,0.128,-1.061,0.231,-0.627,0,0,0,0,0,1,0,0,1,0,0.104318,0.085488,0.076885,0.080499,0.061883,0.059635,0.052012,0.118879,0.415066,0.182709,0,0.464411,0.105507,0,0,0.81524,0.100719,0,0,-0.064998,0,0,0
0,1,0,1,0,-4,4.236,-6.217,0.81,-5.464,1,0,1,0,0,1,0,0,1,0,1.347555,0.587989,0.919543,1.285555,0.391354,1.003921,0.370689,0.80325,4.946834,1.77182,0.740051,0.232145,2.625517,0.469135,0.981851,0.898947,0.246742,0.909296,0.216951,-1.433333,0,0,1
0,1,0,1,0,-3,0.88,-1.791,0.396,-2.711,1,1,1,1,0,1,0,0,1,0,0.040607,0.040591,0.0142,0.027935,0.084143,0.021835,0.027497,0.232521,0.066058,0.383251,0,0.494509,0.295312,0.106127,0.610139,0,0.510343,0,0,-0.729167,0,0,0
3,1,2,1,5,-2,3.513,-3.948,4.605,-5.901,0,0,0,0,1,0,0,1,0,1,1.489181,0.994281,1.242108,1.291263,1.256311,0.681674,0.544319,0.933201,5.806199,2.717939,0.663914,0.676706,0.424491,0.851017,1.083385,0.447216,0.549971,0.736438,2.715309,-1.142766,0,0,0
0,0,0,0,0,0,1.299,-5.427,3.304,-4.19,0,0,0,0,0,0,0,0,0,0,0.69671,0.580025,0.69488,0.49161,0.332577,0.758634,0.224401,0.286022,2.186003,0.898554,0.047555,0.573686,0,0.155577,0.742564,2.21694,1.709509,0,0.435606,0,0,0,0
0,2,0,2,0,0,3.136,-2.997,0.97,-3.673,0,0,0,0,0,1,0,0,1,0,1.367851,0.639393,1.028231,1.030466,0.325133,1.00383,0.264947,0.725537,4.154002,1.380387,0.459069,0.043182,2.39935,0.272972,1.107435,0.91429,0.423412,0.09642,0.740774,-1.448864,0,0,0
0,0,0,0,0,0,0.711,-5.81,1.788,-4.587,0,0,0,0,0,1,0,0,1,0,1.091449,0.793027,0.408127,0.674584,0.315262,0.575131,0.413242,0.550015,3.221107,0.948658,1.666587,0.650513,0.356512,0.533083,0.862822,1.247291,0.938492,0.644562,0.98659,-0.620833,0,0,0
1,1,1,4,3,-6,3.679,-10.57,2.455,-4.043,1,2,3,2,1,2,1,2,3,2,0.903686,1.106074,0.832811,1.035854,1.203686,0.644958,0.539,1.388592,3.754635,2.684581,1.06848,0,4.541381,1.556487,2.400962,0.479805,1.07761,2.117233,0.48125,-1.167708,0,0,0
1,2,1,1,4,-2,2.261,-6.654,4.785,-3.017,1,1,1,1,1,2,1,1,2,1,1.15634,1.209422,1.012247,1.013246,0.910697,0.523206,0.570959,1.004179,5.194076,2.85778,0.545341,0.755922,0.128095,1.199395,1.731714,3.145705,0.463133,0,0.655952,-2.820887,0,0,0
2,1,0,1,0,-3,0.261,-2.65,2.042,-3.726,1,1,1,1,0,1,0,0,1,0,0.31674,0.143244,0.236613,0.233736,0.110477,0.093048,0.127239,0.108859,1.270835,0.340685,0.577942,0,0.295312,0.532176,1.000208,0.538492,0.43543,0.270179,1.003869,-1.70625,0,0,0
1,3,1,2,2,-3,1.427,-3.646,3.345,-2.344,0,1,0,1,0,1,0,1,2,1,0.305108,0.262148,0.096009,0.217404,0.224959,0.094364,0.107238,0.370258,1.2285,1.107272,1.177081,0.219945,0.030925,1.144371,0.025755,0.689106,0.082663,0.077221,0.0625,-0.718254,0,0,0
0,1,0,1,0,-3,0.725,-2.99,2.255,-1.099,0,1,0,0,0,1,0,0,1,1,0.697118,0.467119,0.704231,0.583355,0.314471,0.495767,0.208319,0.593465,2.922557,1.272677,0.373615,0.061206,0.085663,0.131482,0.417066,0.375507,0.356445,0.270123,0.6875,-1.297128,0,0,1
0,0,0,0,0,0,0.219,-0.035,0.141,-3.493,0,0,0,0,0,0,0,0,0,0,0.538634,0.337965,0.353954,0.452813,0.315749,0.271749,0.235151,0.31395,1.735952,0.610696,0.377869,0,0.165801,0,0,0,0,0.325679,0.443213,-0.041667,0,0,0
2,0,0,0,3,0,4.525,-2.858,2.021,-6.884,0,0,0,0,0,0,0,0,0,1,0.924548,1.478818,0.680565,0.811234,1.379728,0.469923,0.599166,1.706396,3.326576,4.142478,0.655267,1.301599,1.008457,3.069572,0.372957,0.89368,0.295724,2.046354,0.760317,-0.25058,0,0,0
2,3,2,2,4,-2,7.526,-2.145,4.496,-1.379,0,2,0,0,2,2,2,2,1,3,0.749,0.504428,0.714953,1.263012,0.378457,0.633602,0.423366,0.377015,2.72504,1.100035,0.019892,0.679738,0,2.178468,1.409243,1.691871,0.731607,0.245606,0.604167,-1.68006,0,0,0
0,2,0,1,0,-2,2.678,-4.96,2.622,-2.499,0,0,1,1,0,1,0,0,2,0,0.633715,0.59662,0.633435,0.644229,0.583275,0.408897,0.288455,0.538172,2.669978,1.491286,0.903481,0.622447,2.593722,0.526899,0.979187,0.99932,0.898959,0.0047,0.70506,-1.004879,2,0,1
1,4,1,3,2,-8,2.601,-4.638,3.51,-6.5,2,0,2,3,0,4,0,0,4,0,1.689762,0.757932,1.686341,1.87797,0.556083,0.600206,0.837114,0.974208,5.311142,1.587561,1.123566,1.510528,1.476504,0.126651,0,0.187311,0.944965,0.507809,0.959524,-5.298289,0,0,0
2,1,1,1,3,-2,5.986,-6.53,4.371,-2.601,0,1,0,0,0,0,0,0,0,1,0.895135,1.408069,0.669333,1.003186,1.310378,0.454964,0.588127,1.563711,3.170679,4.428913,1.572093,0.513203,1.618857,0.865793,1.574005,0.083479,0.485686,3.477519,1.3125,-0.626984,0,0,0
0,1,0,2,0,-5,1.178,-5.863,3.841,-4.206,0,0,0,0,0,0,0,0,0,0,1.386876,0.613511,1.274734,0.943614,0.39179,1.089735,0.58983,0.828949,3.865899,1.417215,3.179471,0.246037,0.325471,0.464418,1.243757,0.067638,0,0.191231,0.326984,-0.5625,0,0,0
0,0,0,0,0,0,1.692,-3.995,5.151,-5.186,0,0,0,0,0,0,0,2,0,0,0.773342,0.493603,0.526087,0.719945,0.267196,0.41919,0.387749,0.615283,2.977064,0.877298,1.987324,1.215827,2.105332,2.734169,0.373262,0.117649,0.299781,0.325679,0.759049,-0.041667,0,0,1
0,0,0,0,0,-1,0.993,-3.494,1.04,-2.655,1,0,1,0,0,1,0,0,1,0,0.210135,0.210313,0.162506,0.186962,0.257158,0.090291,0.098711,0.393535,0.707689,0.818967,0.785816,0,0.939138,0,0.124434,0,0.05688,0.166457,0,-0.84375,0,0,0
0,3,1,3,4,-5,1.225,-2.434,1.189,-3.381,0,0,0,1,0,2,0,0,3,0,0.282022,0.405938,0.064835,0.137451,0.262835,0.050282,0.342403,0.309319,0.430686,0.827742,0.635207,1.552011,0.38393,1.137536,0.570727,0.830246,0.251589,0.587213,0.254167,-2.269048,0,0,1
0,2,1,1,2,-1,3.615,-4.313,0.919,-8.298,0,0,0,0,0,1,0,0,1,0,1.327698,1.105192,1.052879,1.351932,1.033513,0.697423,0.614061,1.666155,3.675044,3.610509,0.371186,0.010401,1.872883,0.39586,0.138675,1.84417,0.918119,0.775179,0.162636,-0.471686,0,0,1
3,1,2,1,2,-2,0.595,-6.915,1.317,-10.646,0,0,1,1,0,2,0,2,2,2,1.168738,0.702926,0.461323,0.862925,0.453954,0.370142,0.348285,0.867906,3.236504,1.774879,0.462201,0.242751,2.473424,0.838388,0.589349,1.782634,0.404302,0.510791,2.792659,-0.657738,0,0,0
0,1,0,1,0,0,1.24,-1.692,0.563,-2.553,0,0,0,0,0,0,0,0,0,0,0.212273,0.271874,0.179144,0.249743,0.168047,0.189103,0.148054,0.219712,0.959143,0.678017,0.579719,0,0.785769,0.056755,0,0,0.736016,0,0,-0.541667,0,0,0
0,2,1,1,0,-3,2.472,-4.498,3.052,-3.894,0,0,0,0,0,1,0,1,0,2,1.633783,1.494857,1.005242,1.337401,1.138295,1.122531,0.734808,1.581408,6.406086,3.157974,0.999216,1.105244,0.240768,1.074523,1.432178,0.167844,0.844268,0.032616,0.344437,-1.202679,0,0,1
4,1,0,1,1,-5,3.057,-1.838,2.325,-2.817,1,3,0,0,0,2,2,0,2,1,0.83772,0.844358,0.597931,0.6629,0.661899,0.3733,0.383568,1.134641,2.554149,2.149482,0.728313,0.434954,0.177592,0.626721,0.125975,0.214698,0.139745,0.852481,0.739583,-0.606731,0,0,0
1,1,0,1,0,-2,0.764,-2.929,0.208,-2.239,0,0,0,0,0,0,0,1,0,1,0.591906,0.26299,0.466,0.492038,0.251917,0.991185,0.189838,0.087411,1.371562,0.448877,0,0,0.031812,0,0.038466,1.622811,0.043454,1.054006,0.495833,-0.645833,0,0,0
